sentence,label
Zum Beispiel: Das Telefon-Buch.,1
Deshalb sollten Menschen mit Geschwüren im Magen oder im Zwölffingerdarm Teufelskralle nicht nehmen.,1
"Und an verschiedenen Orten in Halle werden spezielle Vorführungen von Filmen durchgeführt, um die Menschen zu ermutigen, über die Tat nachzudenken.",0
"Wenn Sie eine schulfoerderungsberechtigte Institution besuchen, können Sie möglicherweise von der Behörde Unterstützung erhalten.",0
Atmen Sie langsam aus.,1
Dann heilt sie schnell wieder.,1
Gegen einen Schnupfen können auch topische Nasensalbe oder orale Nasen-Creme unterstützende Maßnahmen sein.,0
Das bedeutet: Der Patient hat Zugang zum Krankenhaus oder zur Arztpraxis lediglich für diese medizinische Voruntersuchung.,0
"Der Eigentümer / Die Eigentümer des Spielgerätes / der Spielgeräte (Trampolin, Holzpferd, etc.) muss / müssen bitte die Spielgeräte innerhalb von 7 Tagen (…) Gehören die Spiel·Sachen dir?",1
Das Gerät misst nachts Ihre Temperatur.,1
Das schwere Wort dafür ist: die Rückübertragungspflicht.,0
Dann achten Sie insbesondere auf den angemessenen Arbeitsschutz.,0
Sie könnten vielleicht bald aus-sterben .,1
Bei der Firma Otto bezeichnet man diese Abteilung als Kommunikationsabteilung.,0
Zum Beispiel bei einer Vergiftung mit giftigen Pflanzenschutzmitteln.,1
Es entwickeln sich ständig neue Angebote.,0
Aber manche Menschen vertragen Ibuprofen nicht.,1
"Es wird besonders darauf geachtet, dass Kunst und Kultur von Menschen mit Behinderungen gesehen wird.",1
Und vielleicht soll es die 2-G-Regel auch bei diesen Sachen geben: • Im Einzel-Handel • und bei Dienst-Leistungen .,1
blogs Dissens Podcast: Industrie 4.0 Digitaler Kapitalismus Soziologe Schaupp über algorithmische Ausbeutung in der Arbeitswelt und „Technopolitik von unten“.,1
Und prüft ihre finanzielle Lage.,1
Die kommen oft vor in der Musik von „Gas“.,1
"Vorsitzende im Vorstand seit 2012, Kontaktadresse ist jenny.hillebrandt@lhmtk.de.",0
Kontakt zum Amt Unsere Adresse: Amt für Ausbildungsförderung (Schüler- BAföG ) Ottmar-Pohl-Platz 1 51103 Köln Öffnungs-Zeiten: Dienstag: 14 bis 16 Uhr Donnerstag: 8 bis 12 Uhr Sie können auch einen Termin machen .,1
Oder eine geistige oder seelische Behinderung .,1
"September 2025, 12:42 Uhr In der Stadt Leipzig gibt es eine sehr alte Eisenbahn-Brücke.",1
Oder Sie sind oft nervös und unruhig?,1
Syphilis kann auch durch Oralverkehr übertragen werden.,0
Sie hat behauptet: Der Petersberg kann bei manchen Gelegenheiten den Eindruck eines Mülleimers hervorbringen.,0
Das Amt heißt: Bürger-Service-Amt.,1
Möchten Sie mehr über Aloe erfahren?,0
Kühren Sie den Hals.,0
"Der Fernseh-Turm in der sächsischen Landeshauptstadt Dresden ist im Begriff, nach einer Umbauphase erneut für die Öffentlichkeit zugänglich zu machen.",0
Wenn sie nicht ge-impft sind.,1
"Hier finden Sie eine Liste mit den Adressen von den Sach-Verständigen vom Landes-Amt für Natur, Umwelt und Verbraucher-Schutz Nordrhein-Westfalen.",1
Dafür gibt es ein sicheres Kontakt-Formular .,1
Dann müssen Sie uns das vorgeschriebene Dokument übermitteln.,0
Die Musikveranstaltung musste abgebrochen werden.,0
Das Schiller-Museum.,0
Am Wochenende soll es schon wieder besser werden.,1
Was sind die Gründe für den Eintrag ins Geburtregister? Normal: Welche Voraussetzungen gelten für die Aufnahme in das Geburtseintragsverzeichnis?,0
Das Landes-Kriminal-Amt muss immer mehr ermitteln Im Bundes-Land Sachsen-Anhalt gibt es das Landes-Kriminal-Amt .,1
"Deshalb ist Vielfalt so wichtig: Vielfalt bedeutet: Es gibt viele Luchse, die ganz verschieden sind.",1
Seit November 2015 trat das neue Meldegesetz in Kraft.,0
Zwischen den Knochen liegen Synovialhäute und hyaline Kniegelenkkörper.,0
Das Zeugnis muss gültig sein beim Anmelden und auch noch bei der Hochzeit.,1
Die Schilddrüse ist vergrößert?,1
Der MDR berichtet auch über dieses Thema in anspruchsvoller Formulierung auf seinem Programm MDR Thüringen.,0
"Achtung: Ihr Hochzeits-Termin ist erst dann fest , wenn Sie Ihre Hochzeit im Amt anmelden .",1
Heute ist der Inzidenz-Wert bei 279.,1
Wenn die Eltern verstorben sind.,0
Dann sollte man zunächst mit dem Hausarzt sprechen.,0
Der Mitarbeiter muss uns im Amt diese Unterlagen vorlegen: die Vollmachtsurkunde.,0
Die beglaubigte Kopie von ihrem Geburtregister erhalten Sie beim Standesamt.,0
Info Herz-Kreislauf-System: Das Herz-Kreislauf-System besteht aus dem Herzen und den Blutgefäßen.,1
2025 14:12 Uhr 02:01 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK Bei der Drogen-Razzia hat die Polizei: • 1 Waffe • und 1 Kilo Kokain gefunden.,1
Dann unterhalten Sie sich mit dem Pädiater.,0
Das Symbole 1KL steht für die Zahl eins.,0
Sie hatten exemplarisch Wasserwerferwaffen bei sich.,0
Dann können Sie sich dieses Video ansehen: Wie kann man eine Neurodermitis erkennen?,1
Wir reagieren bereits jetzt und bitten Sie einen von uns unterstützen Browser zu verwenden: Firefox Microsoft Edge Google Chrome Home Einfache Sprache Hashimoto-Thyreoiditis Dieser Text informiert in Einfacher Sprache zum Thema: Hashimoto-Thyreoiditis.,1
höchstens 738 Euro.,1
Das bedeutet: Dort gibt es die Vogel-Grippe wahrscheinlich auch.,1
Oft sind die Regeln in den Bundes-Ländern sehr verschieden.,1
Der Bruch schwillt dann nicht so stark an.,1
Beachten Sie: Die Wirkung von Traubensilberkerzen entwickelt sich erst nach einer Verhaltenszeit von etwa zwei bis drei Wochen.,0
Das Netzwerk selbst erfordert nur eine Minimalstruktur.,1
"Anna orientiert sich zum Beispiel an der Erwartung, dass sie stets termingerecht zum Job-Center eingeschaltet ist und dass sie eigenständig auf die Erschaffung von Arbeitsmöglichkeiten achtet.",0
So eine Operation ist zum Beispiel eine Chirurgie am Herz-Kreislauf-System oder ein Eingriff bei der Vascular-Chirurgie.,0
Bei ungeschütztem Geschleben ist das Risiko einer Infektion insbesondere erheblich.,0
Das schwere Wort dafür ist: pädagogisch berechtigt.,0
Einige Wirkstoffe töten auch die Eier der Läuse.,1
Weil Sie blind oder erheblich sehbehindert sind.,0
Die Parasiten heißen Cryptostigmata.,0
"Im Bundesland Sachsen finden sich beispielhaft solche Talsperren und Seen wie die Talsperre Bautzen, die Koberbach-Talsperre im Landkreis Zwickau, das Lößnitzbad Radebeul im Landkreis Meißen sowie der Oberwaldeich in Boxdorf.",0
Und sie haben nur noch einen geringen Rest ihres Verdienstes zurückgeblieben.,0
Auf dem Canaletto-Stadt-Fest in Dresden.,0
"Wie viel Geld sie bekommen, bestimmt der Pflege-Grad .",1
Regionalbahn RB 25 Halt: Trimbornstraße - Diese Haltestelle verfügt nicht über barrierefreien Zugang für Rollstuhlnutzer.,0
"Das wird so gemacht, damit nicht noch mehr Tiere die Vogel-Grippe bekommen.",1
Eine strenge Regel heißt: die Zweigrenze-Vorschrift.,0
Die Abfallentsorgung sammelt die Mülleimer und transportiert sie zurück.,0
"Wie viel Sie exakt aufwenden müssen, hängt vom Standort und der Zeit ab.",0
"Benutzen Sie am besten einen Inhalator zum Inhalieren, um effizient und sicher zu atmen.",0
"Auch hier ist ungewiss, um welche Leistungen es sich im Einzelnen handelt und welche Erfolge damit erzielt werden.",1
"Steine sind oft zu finden: von einem Haus, von einer Kirche oder einem Denkmal.",0
Was ist Psoriasis?,0
"Wenn Sie nicht in Köln geheiratet haben, ist es erforderlich, dass Sie eine Kopie des Eintrags im Register der Lebenspartnerschaft bei sich führen.",0
Das soll bis zum 30.,1
Manche Patienten dürfen sich nach einer Operation nicht viel bewegen.,1
Die Schmerzen während des Menstruationszyklus können gelegentlich abgeschwächter sein.,0
"August 2025, 15:12 Uhr Die 2.",1
"Erwärmen Sie die Haut nicht mit unangemessener Wärme, wie z.B. eines Haarföns oder eines Heizpults.",0
Andere Dinge seien wichtiger.,1
Der Arzt erklärt: Eine Beckenvenenthrombose existiert.,0
Das ist eine überaus unzufriedenstellende Situation.,0
In diesem System kann man jede Transaktion nachvollziehen.,0
Der Triumph ging unerwartet nach Sachsen.,0
Beachten Sie zum Beispiel den angemessenen Abstand zwischen den Mahlzeiten und der Aufnahme von Medikamenten.,0
Unsere Fax-Nummer ist: 0221 / 22 12 95 91 Die Abgabe des Antrags kann auch per Post oder elektronisch erfolgen.,0
Oder die Bedingungen für das Arbeiten sind schlecht.,1
Das genannte Konzept wird als Kosmetologie bezeichnet.,0
In der Giftblaseist das Insektengift.,1
Der Fersensporn entwickelt sich am Ausgangspunkt von Sehnen.,0
Sie werden dann in den Kliniken unterstützen: Zur Erleichterung der Vielarbeit.,0
Bestimmte Viruserkrankungen wie die Hepatitis C-Veranlagung.,0
Bei den diesjährigen Spielen in Tokio konnte ein gehörloser Sportler aus Sachsen triumphieren.,1
Dann steigt das Risiko für Lungenkrebs erheblich an.,0
Dann müssen potenzielle Patienten eventuell nicht chirurgisch behandelt werden.,0
Was heißt das für die Arbeit?,1
Tabletten beinhalten neben dem wirksamen Substanzen auch weitere Zusätze wie z.B. Bindungsmittel.,0
Jodmangel ist die am häufigsten auftretende Gründe für eine Struma.,0
Ich meine das so Ernstes.,0
Hier liegt die Übersetzung einer E-Mail von Blanczita von Yahoo vom 3.,0
Für Besucher werden viele Film-Momente Realität.,1
Herr Dusel ist Jurist.,1
"Sie können das selbst nicht ausführen, da Sie zum Beispiel erkrankt im Bett liegen.",0
Das sind zum Beispiel: Vögel der Gattung Anser und Cygnus.,0
Er ist der Vertreter der Staatsregierung.,0
"Die neuesten Informationen über dieses Thema werden auch in erweitertem Umfang vom MDR Sachsen, insbesondere im Sächsischen Spiegel, präsentiert.",0
Aber die Anzeichen werden häufiger und die Beschwerden nehmen langsam zu.,1
"Die Chefin des Schlosses äußert sich dahin, dass es heißt: Patrizia Meyn.",0
Andere Auslöser sind zum Beispiel: sehr langes Sitzen auf der Toilette häufiger Durchfall starker und langer Husten Krafttraining Übergewicht Schwangerschaft Manche Personen haben ein höheres Risiko für vergrößerte Hämorriden.,1
Im Bergbau-Museum hat sich mittlerweile eine umfassende Ausstellung etabliert.,0
"Wir präsentieren Ihnen eine Übersicht über unsere Organisation, die Ihnen nähere Informationen bereitstellt. Zu finden sind dort auch aktuelle Stellengeschäfte, ein Grußwort unseres Vorstands und Ideen, die wir umsetzen möchten. Sowie können Sie uns Ihre Meinung und Beschwerden mitteilen.",0
Hier können Sie diese Nachricht auch in schwerer Sprache lesen Das erste Thüringer Jazz-Camp für Nachwuchstalente in Sondershausen ist am Wochenende aufgrund eines positiven Coronatests vorzeitig abgebrochen worden.,1
Das Medikament L-Thyroxin spielt eine bevorzugte Rolle bei der Behandlung einer Schilddrüsenhypofunktion.,0
Ich habe dir die Kopien geschickt.,1
"September 2021, 15:17 Uhr Die Stadt Treuen ist im Bundes-Land Sachsen.",1
Wie können Sie den Termin vorsprechen?,0
Am Wochenende wollten viele Menschen über diese Grenze nach Deutschland kommen.,1
Sie erhalten hier in Kürze weitere Informationen zum Anmeldevorgang.,0
2021 17:01 Uhr 01:02 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK Markus Behrens ist ein Chef bei der Bundes-Agentur für Arbeit .,1
Er begegnet zum Beispiel bei der Treppeanfahrt.,0
Zwei Arten von Kurkuma sind auch in der Medizin hilfreich.,1
Eintragungen ins Hauptbuch.,0
Dann müssen Sie nur Ihren Personal-Ausweis oder Ihren Reise-Pass mitbringen.,1
Das Bild veranschaulicht die anatomische Position des Hyoides im menschlichen Körper.,0
Benutzen Sie dann auch keinen Nagellack.,1
Medikamente mit Pfefferminzöl.,1
Dann können Sie einige Dinge beachten: tragen Sie Badelatschen.,1
Dann sind oft auch die Beschwerden stärker.,1
Können wir damit ein fundamentales Argument präsentieren?,0
Oder die Zulassungs-Bescheinigung Teil 2 .,1
Die meisten Verdächtigten sind Menschen aus anderen Ländern.,1
Das ist ein Amt.,1
Sie müssen den Antrag ausfüllen .,1
"Als Bundesratspräsident reiste ich kürzlich nach Frankreich, um den aktuellen Stand von meiner Reise am 25. zu besuchen.",0
Die Ausstellung heißt: Capa in Colditz.,1
Und wie viel Geld Sie von anderen Personen oder Einrichtungen bekommen.,1
Internationalen Springpferdeauktion von Hetzel Horses vom 30.,1
Probleme beim Wasser lassen sich in der Regel über den Telefonanbieter lösen.,0
Mehr Informationen über die elektronische Patientenakte finden Sie hier .,1
Und die Bänder machen das Gelenk stabil.,1
"• Und Menschen, die jünger als 14 Jahre sind.",1
Ist die Frage nach der Legitimität von Diebstählen in unserer Gesellschaft irrelevant?,0
Oder fragen Sie Ihren Apotheker: Wie nehme ich das Medikament richtig?,1
Über dieses Thema berichtet der MDR auch in schwerer Sprache: MDR THÜRINGEN - Das Radio | Regionalnachrichten | 18.,1
Dann erteilt man Ihnen eine Arbeitserlaubnis.,0
Kauen Sie sollten nicht an Ihren Fingernägeln.,0
Sie sollten dann ihre Familienangehörigen kontaktieren.,0
Dann gehen Sie immer zum Arzt.,1
Dann trifft der Arzt in der Regel eine Entscheidung zugunsten einer konservativen Behandlung.,0
Für jede weitere Sterbe-Urkunde müssen Sie bezahlen .,1
"Alle Ergebnisse zu ""W"" Leider sind keine Daten vorhanden.",1
Impfung empfiehlt .,1
Sie erleben bei Ihnen in der Nacht starke Schwitzereaktionen.,0
Deshalb wollen sie am Freitag demonstrieren .,1
Mehr Informationen zur Isolation können unter diesem Link aufgerufen werden.,0
Die Entzündung ist ausgeprägt.,0
Dann sprechen Sie mit dem Kinderarzt.,1
"Hier können Sie diese Nachricht auch in anspruchsvollerer Sprache lesen: Menschen mit einer fundierten Bildung, die von frühestem Alter an das Lesen und Schreiben erlernt haben, finden es fast unvorstellbar, wie Analphabeten sich im Alltag zurecht bewegen.",0
Dann gehen Sie regelmäßig zur Nachsorge-Untersuchung bei Ihrem Zahnarzt.,1
"Die Parodontitis bleibt unbehandelt, wenn die Zahnprobleme ignoriert werden.",0
"Der Arzt verabreicht dem Patienten eine osteosynthetische Maßnahme mittels Schrauben, Platten oder Nägeln, um den gebrochenen Knochen zu stabilisieren.",0
Botenstoffe übertragen Informationen im Gehirn.,1
"Dezember 2021, 12:55 Uhr Sachsen-Anhalt ist ein Bundes-Land in Deutschland.",1
Und es werden Särge aus dem Land Ghana gezeigt.,1
"Und Sie haben einen Beauftragten oder eine Beauftragte, der/sich um sämtliche Belange kümmert.",0
Flohsamen-Schalen können zum Beispiel die Aufnahme von anderen Medikamenten behindern.,1
Und betroffene Personen könnten Migränesymptome entwickeln.,0
Ab dem 15. Jahr alter.,0
MDR.DE Service Barrierefreiheit Nachrichten in leichter Sprache Neuer Bereich Sachsen Bei der Firma VW im Bundes-Land Sachsen werden für einige Zeit keine Autos gebaut Hauptinhalt 06.,1
Die meisten Teilnehmer an den Demonstrationsveranstaltungen hatten sich nicht vorher anmelden lassen.,0
Einige Flüchtlinge erhalten auch eine individuelle Unterkunft.,0
Dabei haben die Bundes-Polizei und das BKA zusammen-gearbeitet.,1
Diese Sachen mussten erst ausgegraben werden.,1
"Die neuesten Nachrichten von dieser Woche behandelt das MDR-Aktuell-Format, das Nachrichten in schwieriger Sprache darstellt: MDR-Aktuell - Das Nachrichtenradio.",0
(…) Wir hatten uns für eine Antwort auf derselben Ebene entschieden – für ein Video.,1
"Sie sollten deshalb Sorgfalt walten lassen und folgende Empfehlungen befolgen: das Auge unberührt lassen, personenbezogene Handtücher nicht gemeinsam nutzen, andere Personen nicht direkt die Hände schütteln, regelmäßig ihre Hände mit Seife reinigen sollten.",0
Von 12 bis 17 Jahre: 314 Euro im Monat.,1
Und er muss uns eine Vollmacht für den anderen Eltern-Teil zeigen.,1
Dadurch können Nebenwirkungen entstehen.,1
Besenreiser sind sehr kleine Blutgefäße.,1
Deshalb sagt man zum Pfeifferschen Drüsenfieber auch: Kuss-Krankheit.,1
Beispiel: Zum Beispiel: eine warme und sorgfältig zubereitete Mittagsmahlzeit • Zeiten des Lernens • Unterstützung bei den Hausaufgaben Und es existieren außerdem Förderkurse.,0
In dieser Fluidität können die Sehnen effizient gliden und ihre Abriebrate kann sich damit reduzieren.,0
So kann die akute Hauterkrankung erfolgreich heilen.,0
Zum Beispiel mit dem Auto.,1
Manchmal sind aber auch Bakterien die Ursache für eine akute Bronchitis.,1
Zu den möglichen Nebenwirkungen von Teufelskralle gehören: Übelkeit Bauchschmerzen Durchfall Kopfschmerzen Schwindel allergische Reaktionen Wer sollte Teufelskralle nicht nehmen?,1
"Sie sagt: Es ist wichtig, schon früher etwas zu tun.",1
Rot: Haben Sie rote Lebensmittel wie Rote Beete gegessen?,1
"Reinhard Spieler, einem Vorstandsmитglied des Deutschen Museums-Bunds, gehörte die Rede an.",0
Neuer Abschnitt MDR FERNSEHEN Mi 01.10.,1
Dann sollten Sie Ihren Arzt vorab konsultieren.,0
Die neue Musik heißt „Rausch“.,1
Dort werden schwierige Aufgaben zugeteilt.,0
"Hier können Sie die Nachricht auch in anspruchsvollerem Ton lesen: Durch den Sturm ""Ignatz"" sind die Feuerwehren in Sachsen-Anhalt am Donnerstag zu mindestens 700 Einsätzen ausgerückt.",0
"Das bedeutet, dass er nach Ablauf seiner Haftstrafe nicht das Recht auf freie Lebensführung genießen kann.",0
MDR.DE Service Barrierefreiheit Nachrichten in leichter Sprache Neuer Bereich In der Stadt Erfurt ist in einigen Häusern der Strom ausgefallen Hauptinhalt Stand: 01.,1
"Als positiver Nebeneffekt kommt nun, dass die Feierlichkeiten ohne bauliche Behinderungen auf dem bisherigen Außengelände stattfinden können.",1
Mehr Informationen über die Multiple Sklerose finden Sie hier .,1
Wer sollte die Pille nicht nehmen?,1
Erwachsene EU-Bürger können bei der Wahl die Mitglieder vom Europäischen Parlament wählen.,1
Der neue Abschnitt soll sich in diesem Zeitraum in Betrieb setzen.,0
Es muss Politiker und Politikerin heißen!,1
Möchten Sie Ihren Blutdruck etwa ausschließlich während der körperlichen Betätigung aufzeichnen?,0
Dabei können die eigenen Organe stark geschädigt werden.,1
Mehr Informationen über die Kehlkopf-Entzündung finden Sie hier .,1
Dann ist die Bindehautentzündung ansteckender Natur.,0
Putzlappen und Putzschwämme austauschen.,1
Die Nase ist gereizt.,1
"Und die betreffende Person strebt an, sich möglichst unauffällig zu verhalten.",0
"Darwinistische Annahme lautet, dass alle Menschen mit ihren individuellen Beeinträchtigungen unbehindert Zugang zu Kunst und Kultur haben sollten.",0
Zum Beispiel: • Wenn die Menschen zu Kultur-Veranstaltungen gehen.,1
Sie müssen bis zu 256 Euro abrechnen.,0
Die Erblasserin betreibt ein Insolvenzverfahren nach eigenem Recht.,0
Am Mittwoch hat der Verkehrs-Betrieb den Menschen gezeigt: Wie die neuen Straßen-Bahnen aus-sehen sollen.,1
Woran können Sie Reisedurchfall erkennen?,1
"Überwiegender Adipositas, ungesunde Ernährungsgewohnheiten, mangelnde körperliche Aktivität und chronischer Stress können ebenso wie eine genetische Veranlagung mögliche Ursachen für einen erhöhten Blutdruck sein.",0
Jeder Mensch kann selbst etwas gegen Divertikel tun.,1
Wenn Sie verheiratet oder geschieden sind: Dann brauchen wir Ihre Ehe-Urkunde.,1
Das war im Jahre zweitausendsechs.,0
"Eine Petition ist ein dem Staat oder einer Institution gerichtetes Schriftstück, das die Unterzeichner um eine bestimmte Maßnahme oder Änderung bittet.",0
Dann navigieren Sie bitte auf die Online-Stellenausstellung des Jobzentrums.,0
Anna zeigt oder die Anzeichen sind sehr schwach.,0
Und das Messen dauert länger als an den anderen Körperstellen.,1
"Apple weiß dann genau, wo ich bin.",1
Deshalb sollten die causales Hintergründe einer Hepatomegalie stets therapiert werden.,0
MDR.DE Service Barrierefreiheit Nachrichten in leichter Sprache Neuer Bereich Nur wenige ge-impfte Menschen müssen ins Krankenhaus Hauptinhalt Stand: 21.,1
"Weiterhin erhalten Sie Informationen von den Städten und Stellen, die zu den Themen verfügen, sowie Ratgeber des Umweltbundesamtes. Im Falle von Blei-Gehalt im Trinkwasser bitten wir um Kontakte falls Sie Fragen haben.",0
"Die Adresse lautet: www.hochdruckliga.de. Beachten Sie, dass die auf dieser Website präsentierten Informationen nicht in Leichter Sprache verfasst sind.",0
Sie begleiten jeden Mitarbeiter von der Rekrutierung über das Vorstellungsgespräch und die Einbindung in die Bank bis zu allen künftigen Karriereschritten.,1
Aber es treten nicht alle Beschwerden gleichzeitig auf.,1
"Bitte befolgen Sie unsere Anweisungen und fügen Sie Ihrem Schreiben an uns diese Informationen hinzu: Eine Kopie Ihres persönlichen Ausweises oder eine Kopie Ihres Reisepasses. Um Ihren persönlichen Ausweis ändern zu lassen, müssen Sie bestimmte Schritte einleiten.",0
Bei einem Notfall darf der Arzt aber immer eine Blut-Transfusion durchführen.,1
Deshalb bedarf ein Patient in jedem Fall einer stationären Behandlung im Krankenhaus vor der Durchführung einer Bluttransfusion.,0
Strengen Sie sich nicht an.,1
"Die Teilnehmer der Demonstration haben sich auf die Straße niedergelassen, um ihre Forderungen zu betonen und sicherzustellen, dass niemand an ihnen vorbeigeht.",0
"Â Wenn Sie die letzte Ehe oder Lebens-Partnerschaft erst vor kurzem aufgelÃ¶st haben, steht die AuflÃ¶sung vielleicht noch nicht darin.",1
"Die Ursachen einer Schilddrüsenüberfunktion können eine Hyperthyreose sein, die durch verschiedene Faktoren wie eine Erhöhung der Thyreoideastimulanz, ein Tumor der Schilddrüse oder eine autoimmune Entzündung hervorgerufen wird.",0
Das sportliche Engagement führt häufig zu solchen Ereignissen.,0
"Dezember 2025, 14:53 Uhr Die Firma Heiterblick ist in der Stadt Leipzig.",1
"Was muss ich tun, um eine Geburts-Urkunde zu beantragen?",1
Dann werden sie ein Mitglied unserer Organisation.,0
Wie sind die Ãffnungs-Zeiten vom Fund-BÃ¼ro?,1
Der neue Personal-Ausweis ist nach 3 bis 4 Wochen fertig.,1
Am achten Tag beginnen Sie wieder von vorne.,1
Das ist dann wie ein kleiner Krieg im Internet.,1
Und wir besiedeln viele Räume in der betreuten Wohnform.,0
Das Anmelden von Ihrem Nebenwohnsitz ist kostenfrei.,0
Sie können sich dabei auch Buchstaben und Zahlen wünschen.,1
Dann normalisiert sich Ihr Zyklus irgendwann wieder.,1
Dann wird meistens sofort operiert.,1
Bis zu 50 Jahre nachdem die Person umgezogen ist.,1
Und viele Menschen sind sehr wütend darüber.,1
Aber häufig genug funktioniert dies nicht.,0
Deshalb sind einige Sportvereine inzwischen von erheblichen Finanzproblemen betroffen.,0
Wenig Sonne könnte Multiple Sklerose begünstigen.,1
"November 2021, 12:32 Uhr Himmelsberg ist ein Orts-Teil von der Stadt Sondershausen.",1
Sind sich alle Menschen einig über die Digitalisierung?,1
Die Firma Lyxor schaut bei der Börse CBOE ab.,1
Deshalb fahren die Züge vielleicht ab Oktober nicht mehr.,1
Neuer Abschnitt MDR Fernsehen am Mittwoch den 27. August.,0
In dieser Phase reduziert sich der Alkoholkonsum des Patienten bewusst zu einem signifikanten Grad im Vergleich zur Vorgängerphase.,0
Die Renten-Versicherung: Sie gibt es seit 1889.,1
2021 14:03 Uhr 01:41 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK Die Zugführer haben gestreikt .,1
"Auf der epithelialen Mukosa sind gutartige Bakterien, wie die Lactobacillen, vertreten.",0
Das bedeutet: Sie werden nicht oft von anderen Tieren gejagt und gefressen.,1
Von Montag bis Freitag,0
"Neuer Abschnitt Ein Nachrichten-Audio in Leichter Sprache MDR FERNSEHEN Freitag, den 24. September.",0
"Selbsthilfe bedeutet, dass Individuen Anstrengungen unternehmen, um sich selbst und andere zu unterstützen.",0
Er arbeitet als Bandit .,1
Und manche Menschen können nicht ge-impft werden: Weil sie zum Beispiel eine schlimme Krankheit haben.,1
So kann ein Wirkstoff auf individuelle Weise für einen bestimmten Patienten komponiert werden.,0
Die Hormone des Verhütungspflasters wenden ihre Wirkung über die Haut aus.,0
Dort tätigt Dr. med. Frank Siemens seine Tätigkeit als Chefarzt.,0
Bitte beantworten Sie meine Frage.,0
"Anna entzieht sich dem gemeinsamen Schulweg, da viele Eltern denselben Bildungsweg für ihre Kinder wünschen.",0
"Aber im Jahr 2020 hat es viel mehr Unfälle mit E-Bikes gegeben: • 399 Unfälle in Sachsen, • 167 Unfälle in Sachsen-Anhalt • und 208 Unfälle in Thüringen.",1
Wo kann ich meinen Wohnsitz ummelden?,1
Und dass er wieder gesund ist.,1
"Prüfen Sie auch, wie gut Ihre Daten geschützt sind.",1
Mehr Informationen über Hashimoto-Thyreoiditis erfahren Sie hier .,0
zum Beispiel: • in Parks • und kleinen Straßen.,1
Wichtig ist: die Anzahl der Personen in Ihrem Haushalt und Ihre Einkommens-Grenze .,1
"Verwendet man zum Zähneputzen ausschließlich aquatile Substanzen, die entweder industriell hergestellt oder mindestens 100 Grad Celsius erreicht wurden.",0
Schneiden Sie an den Seiten nicht zu tief.,1
So sollen andere Personen vor der Ansteckung geschützt werden.,1
Bei einer Lebensmittel-Vergiftung können die Giftstoffe nicht übertragen werden.,1
Dort entstand vor langer Zeit ein außergewöhnlicher Spielfilm.,0
Mit ihrer Angehörigen.,0
"Das passiert zum Beispiel, wenn eine person kaltet ist oder hüstet.",0
"Anna hat Motive, die von bekannteren Künstlern inspiriert sind.",0
Der Fernsehturm in Dresden erreicht eine Höhe von 252 Metern.,0
Ein Schock kann verschiedene Ursachen haben.,1
Das Röntgenbild zeigt die Lage und die Art des Bruchs.,1
Zum Beispiel: Glühwein.,1
Bei Frauen tritt ein Leistenbruch nur sporadisch auf.,0
Auf der Netzhaut liegt der Brennpunkt.,1
"Das Gesundheitsamt empfiehlt Ihnen, dass Sie das nun unternehmen.",0
Das ist ein Dorf bei der Stadt Haldensleben.,1
Dann rufen Sie sofort den Notarzt.,1
Bewusstlose Personen haben nämlich keine Schutzreflexe mehr.,1
Mehr Informationen über Vitamin D finden Sie hier .,1
Dann müssen Sie den Antrag unterschreiben .,1
2022 13:18 Uhr 01:49 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK Dann hat die Polizei in Zwickau im Stadt-Teil Hirschfeld ein Haus durchsucht .,1
"Auf dem Gelände gelten umfassende Schutzmaßnahmen, darunter die Pflicht zum Tragen von Masken.",0
Sie erhalten anschließend eine weitere E-Mail.,0
Diesen Antrag drucken Sie aus.,1
Achtung: Die Urkunden und Übersetzungen sind im Original zu präsentieren.,0
"Das können die Lehrer so ausüben: Sie sind verpflichtet, Urlaub zu erwerben.",0
Ein Kenn-Zeichen ist ein Schild mit Zahlen und Buchstaben .,1
Anna entwickelt eine Neurodermitis.,0
Legen Sie den Handrücken an die Wange der Verletzten.,0
Verkehrsteilnehmer waren am Wochenstart in erheblichen Teilen Deutschlands konfrontiert mit Herausforderungen auf vereisten Straßen.,0
Eine hohe Hämatokritesteigtung.,0
"September 2025, 15:07 Uhr Im Bundes-Land Sachsen gibt es viele Tafeln .",1
Manche Medikamente können den Magen reizen.,0
"Wenn Sie Beamte oder Beamten sind, müssen Sie einen Dienstausweis vorlegen.",0
Dort hat das SEK am Dienstag einen Einsatz wegen einem Mann mit einer Waffe gemacht.,1
Dann beginnen Sie sofort mit der Wiederbelebung .,1
"Dezember 2021, 17:35 Uhr Im Bundes-Land Sachsen-Anhalt ist die Stadt Freyburg.",1
Der Online-Inklusionsgipfel hat virtuell stattgefunden.,0
Kurz sagt man: FuD Wir machen viele Freizeit-Angebote Zum Beispiel: Kinder-Club Ausflüge Jugend-Club Technik-Schulungen und vieles mehr Nach der Schule bieten wir eine Betreuung in unseren Hort-Gruppen an.,1
Die Hauptursache für Schilddrüsenüberfunktion ist Morbus Basedow .,1
