sentence,label
Im Bundesland Thüringen werden vielfach Kritiker der Corona-Politik gefunden.,0
(…) Die Musik dauert eine Stunde lang.,1
Wenn sie also nicht ge-impft oder genesen sind: Dann müssen sie vorher einen Corona-Test machen.,1
Dann muss man sagen von welchem Tier die Milch ist.,1
"Ein Hörsturz ist eine plötzliche und vorübergehende Störung des Hörvermögens, die sich meist durch einen plötzlichen Ton- oder Rauschstil auszeichnet.",0
In der Ausstellung können die Besucher auch alte Sachen von Goethe ansehen.,1
Dann unterziehen Sie sich regelmäßig einer dermatologischen Überprüfung Ihres Hautzustandes.,0
Dafür existiert eine allgemeine Regel.,0
Er hat gesagt: Es gab insgesamt 102 Anträge für ein Stadion-Verbot.,1
MDR.DE Service Barrierefreiheit Nachrichten in leichter Sprache Neuer Bereich Mitteldeutschland Viele Firmen und Menschen in Deutschland haben Geld-Probleme Hauptinhalt 09.,1
Manchmal setzen Menschen gewaltsame Methoden austragende Proteste.,0
© W&B/Ulrike Möhle Bei Frauen liegt der Darm-Ausgang sehr nah am Harnröhrenausgang.,1
Wer sollte sich gegen die Zulassung einer Traubensilberkerze entscheiden?,0
"Der MDR Sachsen-Anhalt berichtet über diese Thematik in ausführlicher Form: ""MDR SACHSEN-ANHALT - Das Radio wie wir"" mit Episode 31.",0
Hatten Sie menstruellen Zyklusvarianzen?,0
Fax-Nummer: 02 21 / 22 12 43 98 Oder Sie schreiben uns eine Nachricht : Wie komme ich zum Amt?,1
Sie müssen die Erklärung ausfüllen .,1
"Anna wird heute nicht mitkommen, da sie erkrankt ist.",0
Dafür macht sich der Verein schon seit mehreren Jahren stark.,1
An diesem Tag sind in der Vergangenheit schon viele Sachen passiert.,1
Dieser Artikel wurde bereits 15317 mal angesehen.,1
Dort müssen die Menschen dann diese Corona-Regeln nicht mehr be-achten: Die Masken-Pflicht und die Abstands-Regeln.,1
Das bedeutet: Im Geflügel-Zuchtbetrieb könnte es zu einer Ausbreitung des Hühner-Grippespiegels gekommen sein.,0
Was können Unternehmen dann unternehmen?,0
"Familienentlastende Hilfen Frühförderung Alle Ergebnisse zu ""F"" Leider sind keine Daten vorhanden.",1
Wenn Sie uns eine Mitteilung per E-Mail senden.,0
Wie verläuft eine Syphilis-Infektion?,1
Die Ausstellung in der Heidecksburg wird bis zum 16. Juni veranstaltet.,0
Ein Contraceptivkissen ist für Sie geeignet?,0
"Und viele Schweine mussten zu Tode kommen, damit weitere Erkrankungen unter ihnen vermieden wurden.",0
Einige Abgeordnete der Alternative für Deutschlands Parlamentarierstimmen in Deutschland betrachten die geltenden Gesetze als problematisch.,0
Eine Lungenembolie entsteht durch Blutgerinnsel.,1
"Dort ereignete sich am Mittwoch ein Vorfall: Einige Menschen beobachteten in einem Stadtbahngelenk einen jungen Mann, der eine Pistole bei sich hatte.",0
2021 14:14 Uhr 01:38 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK Die Polizei sagt: Die Protest-Aktion war nicht erlaubt.,1
Ihre Haut kann dann auf Licht wie auf einen Sonnenbrand reagieren.,1
Die FFP2-Maske ist mehrfache Verwendung nicht zugelassen.,0
In einer Woche müssen alle Güter entfernt sein.,0
Für Ihre Identifizierungsnummer.,0
Besonders für Protagonisten mit Haustieren kann die Situation ein Problem darstellen.,0
Sie möchten einer Person mit einer Fraktur helfen?,0
In den Wechseljahren verändert sich das Zusammenspiel der Hormone im Körper einer Frau.,1
Anna muss für den Vorstoß eventuell eine Gebühr zahlen.,0
Impfungen sind aus zwei Gründen wichtig: 1.,1
"Damit Sie alle nötigen Papiere mitbringen: Falls ein Teilnehmer außerhalb von Köln Wohnsitz hat, ist eine aktualisierte Ausweispapier-Erweiterung erforderlich.",0
Es existiert eine Anlage zur Form-Blatt 1.,0
Der Antikörper-Test weist nämlich Antikörper gegen Covid-19-Erreger im Blut nach.,1
Das Denkmal sollte das Bewusstsein für die Freiheit und Einheit Deutschlands wecken.,0
Dort können die Menschen sich vielfältige Fähigkeiten aneignen.,0
Ein Konsulat setzt sich im Ausland für die Belange seiner Staatsbürger und -bürgerinnen ein.,0
"Achten Sie darauf, dass die korrekte Menge an Paracetamol stets beachtet wird.",0
Folgen Sie den Anweisungen Ihres Arztes.,1
Und das Gesamtwegungsgewicht zusammen beträgt mehr als 12 Tonnen.,0
Dann gilt die Überlegung: Fremdblut.,0
Dann erhalten Sie ein Fischerlizenz.,0
An diesen Tischen können die Menschen zusammen stehen → Auf diesem Podium können sich die Menschen versammeln.,0
Sie können auch eine Korrespondenz an das Amt für Einwohnerwesen verfassen.,0
"(…) Sofern Sie sich nicht zu dem Vorwurf äußern, kann ohne weitere Anhörung ein Bußgeldbescheid gegen Sie erlassen werden.",1
Sie sind Raucher und möchten Ihre Kinder vor dem Rauch schützen?,1
Und vor einem Monat lag die epidemiologische Auslastungsrate in jenem Gebiet sogar noch unter 100.,0
"Aber viele Menschen vertraten den Ansatz, dass das Ergebnis noch ambitionierter sein sollte.",0
Es existieren diverse Arten von Asthma.,0
So entsteht ein Zwischenraum zwischen dem Zahn und dem Zahnfleisch.,1
Dafür bekommen sie etwas Geld vom Staat zurück.,1
• Und damit nicht noch mehr Menschen wegen dem Corona-Virus sterben.,1
Deshalb wirkt das Verhütungspflaster auch nach Erbrechen oder Durchfall.,1
Dann deponieren Sie die Person.,0
Da hat sie Texte über Bücher und über Musik geschrieben.,1
Ohne regelmäßige Nachsorge kann es erneut zu Entzündungen kommen.,1
Der harte Stuhl reizt die Wunde.,1
"Achtung: Wenn Ihre Papiere bei uns abgegeben werden und Ihre Adresse in Ihren Papieren steht, dann bekommen Sie eine Nachricht vom Fund-BÃ¼ro .",1
Das Fest wird auch in Dolní Poustevna abgehalten.,0
Dieser Verlauf ist jedoch sehr häufig.,0
"Sie bilden Bündnisse, um den montäglichen Demonstrationen etwas entgegenzusetzen.",1
Sind Sie an weitere Informationen über die Larynxentzündung interessiert?,0
Zum Beispiel beim Essen oder beim Anziehen.,1
"Deshalb sollten die Menschen nicht in Gewässern baden, in denen blaue Algen vorkommen.",0
Es gibt bestimmte Schulungen für Menschen mit Asthma.,1
Über dieses Thema berichtet der MDR auch in schwerer Sprache: MDR THÜRINGEN - Das Radio | Nachrichten | 02.,1
Die Kosten dafÃ¼r sind unterschiedlich.,1
Bei einer chronischen Entzündung der Schleimbeutel kann eine operative Intervention gelegentlich die einzig wirksame Maßnahme sein.,0
Krampfadern sind Blutgefäße.,1
Ebenfalls wichtiger Bestandteil im Kommando Cyber- und Informationsraum ist die Ausgestaltung moderner Arbeitsplätze in einem ebenso modernen wie auch zukunftsorientierten Arbeitsumfeld.,1
Dann versterben Muskelzellen im Herz.,0
Und der Arzt kann unverzüglich Gewebeproben entnommen.,0
Damit niemand verletzt wird: Sollte die Bombe explodieren.,0
Was sind die Ursachen von Fettleibigkeit?,0
"In diesem Falle gestatten Sie diesem Individuum, im Auftrag Ihres bei der Standesämter-Verwaltung sprechen zu dürfen.",0
Dazu müssen Sie keine weitere Aktion unternehmen.,0
"Anna kommt heute nicht mit, da ihre Altersbeschränkung gilt.",0
Im Jahr 2020 war vieles anders.,1
"Dass die Bombe bei Braunsbedra entdeckt wurde, ist kein Zufall.",1
Da haben sie Neuigkeiten über die Kommunikation mit Bibern erlangt.,0
Kinder dürfen auch das Kabel des Bügeleisens nicht erreichen.,1
Im Frühling vom Jahr 2024 wurde sie im Eibenstocker Forst frei-gelassen.,1
"Die Bürger in den Bundesländern Deutschlands müssen kein Coronavirus-Test durchführen, um bestimmte Maßnahmen zu unterziehen.",0
Und es muss schnell etwas getan werden.,1
"Wenn Ihr Ausweis das Zeichen BL aufweist, dürfen Sie kostenfrei den öffentlichen Nahverkehr nutzen.",0
Was ist Unternehmens·Kommunikation?,1
Man bezeichnet das als den Sitz des öffentlichen Amtes.,0
Das Institut für Menschenrechte hat diese Fragen beantwortet.,0
Der Verhütungsring ist etwa von der Größe eines kleinen Armreifens.,0
Am nächsten Montag tagte er nur noch mit 698 Personen.,0
Zittern Unruhe Angst Was sind die Ursachen eines Schocks?,1
"So sollten Sie bei leichteren Verbrennungen vorgehen, wenn Sie eine solche Verletzung haben.",0
Die genaue Ursache für vergrößerte Hämorriden ist nicht bekannt.,1
Getränke können gelegentlich den Effekt von Antibiotika untergraben.,0
Hinweis: Wechseln Sie Ihre FFP2-Maske regelmäßig.,1
Was sind die Ursachen eines Fersensporns?,1
"Wenn Sie das Geld überweisen , dann schicken wir Ihnen den neuen Park-Ausweis mit der Post .",1
Damit wurde der Bus-Fahrer vom Fußball-Verein aus Zwickau getroffen.,1
Mehr Informationen über Erkältung finden Sie hier .,1
Das ist ein Teil von der Aktion: Deutschland singt und klingt Die Aktion wird in ganz Deutschland gemacht.,1
"Sie hat gesagt: Die Strom-Trasse soll nicht im Thüringer Wald gebaut werden, weil dabei zu viel Natur kaputt geht.",1
Und es könnte eine Neubauplanung für eine Hochfrequenzleitungsinfrastruktur in Angriff genommen werden.,0
Der FSV Mainz tritt in der Bundesliga an.,0
Dort können Sie Unterstützung beim Abnehmen finden.,1
Dabei ist er äußerst aufmerksam und geistesgegen.,0
Seit Mittwoch ist sie auch die neue Umwelt-Ministerin von Deutschland.,1
Das Gras kann auch in Kunststoffart bestehen.,0
Die Fach-Leute von der Beratungs-Stelle helfen auch bei den Anträgen.,1
Viele bekannte Menschen wurden eingeladen.,1
"Der FuD macht zum Beispiel: Ausflüge, Treffen für Jugendliche, Ferien-Spiele und Betreuungen in der Familie.",1
Dann kann die Nahrung in den Magen rutschen.,1
"Sie wollen überall dazugehören, zum Bespiel: • in der Schule, • bei der Arbeit, • bei politischen Entscheidungen.",1
Jetzt muss die Polizei noch heraus-finden: Warum der Mann in der Straßen-Bahn die Menschen mit der Spielzeug-Pistole erschreckt hat.,1
Kurkuma wirkt nämlich gegen Entzündungen.,1
• Und wie er über die Politik in der ehemaligen DDR dachte.,1
Das Hormon wird als Gestagen bezeichnet.,0
Hier bekommst du praktische Hilfen für die Berufs-Wahl: Welche Ausbildungs-Berufe gibt es?,1
Die Menschen können sich sehr leicht damit anstecken .,1
Die Therapien lindern zum Beispiel den Hustenreiz.,1
Passivrauchen heißt: Eine betroffene Person raucht selbst nicht.,1
Das heißt: Ihre Asylanfrage wurde abgeschlagen.,0
Die Bedingungen müssen an die Persönlichkeit angepasst sein.,0
"Das bedeutet, dass wir die Betroffenen anschließend prompt dort entsenden, wo sie qualitativ hochwertige medizinische Versorgung erfahren.",0
Sachsen: Ein 53-jähriger Mann hat im Fernbus auf der A13 einen Reizgas-Angriff durchgeführt.,0
Sie können auch beim Krebs-Informationsdienst anrufen.,1
Nebenwirkungen bedeutet: Das Medikament kann unerwünschte Folgen haben.,1
Neuer Abschnitt Nachrichten-Audio in Leichter Sprache MDR FERNSEHEN Di 19.10.,1
Im ersten Abschnitt ist der Kehldeckel .,1
Die Person kann sich dann in unser Vorzimmer einfinden.,0
Unter anderen wurden in Leipzig Kinder im Alter von 5 bis 11 Jahren geimpft.,0
"Das ist ein Dokument, das die persönlichen Angaben eines Individuums enthält, nämlich die Anschrift, die Staatsangehörigkeit und den Familienstand.",0
Was können Sie gegen eine akute Bronchitis tun?,1
Das gilt für den alten Lkw-Führerschein: Klasse 2 .,1
In Sachsen-Anhalt ist das der 1.,1
"Es gab Unwetterwarnungen und viele Unfälle, meist blieb es bei Blechschäden.",1
Ich besitze eine kostbare Armbanduhr und benutze den öffentlichen Nahverkehr.,0
Dann beginnen Sie sofort mit der Wiederbelebung.,1
Danach hat RB Leipzig besser gespielt.,1
MDR.DE Service Barrierefreiheit Nachrichten in leichter Sprache: Neuer Bereich - RB Leipzig triumphiert im Fußballspiel gegen Werder Bremen Hauptinhalt: 24.,0
Die Regeln sind bei einem Bewerbungsgespräch anwendbar.,0
Der Osteosynthese verhelft dem Knochenbruch Stabilität.,0
In allen Lebens-Bereichen.,1
Aber diese Mitarbeiter sind sehr wichtig für die Schulen.,1
In den Kundenberatungsstellen sind Ausweisbeutel bereitgelegt.,0
Die Deaflympics stellen die Olympischen Spiele für Menschen mit Hörschädigung dar.,0
Darin steht der Grad von der Behinderung.,1
Erkranken bei Ansteckungen mit Noroviren vor allem Kleinkinder und Senioren.,0
Die Merkregel heißt: Fünfundvierzig.,0
"Deshalb erhielt das Jugend-Theater nun den besonderen Preis, den Kulturratungspreis der Stadt Erfurt.",0
Der Bundesrechnungshof hatte den Verdacht des Betruges sogar weiterentwickelt.,0
Das ist ein Ortsteil von der Stadt Bad Schandau.,1
Neuer Abschnitt MDR FERNSEHEN Do 09.12.,1
Das bedeutet: Die Verlängerung eines Führerscheins für den Kraftfahrzeug-Besitz wird nicht erteilt.,0
Weil wir einen überproportionalen Anteil von Wohn-Geld-Anträgen erhalten.,0
Kultur-Newsletter Wir haben auch einen Kultur-Newsletter.,1
Hauptinhalt Stand: 30.,0
"Der MDR DE Service informiert über Barrierefreiheit und bietet Nachrichten in leichter Sprache. Ein neuer Abschnitt ist hinzugekommen: Die Druckerei in Erfurt hat ihre letzten Zeitungen produziert, umfangreichen Inhalt Stand: 29.",0
"Die Gewerkschaft des öffentlichen Dienstes (GEW) fordert: In Sachsen-Anhalt besteht eine Vorgabe für die Schulen, nach der die Einstellung von Mitarbeitern unter bestimmten Grenzen steht.",0
Oder Ihr Kind nicht in eine Kita gehen kann.,1
Bei einem septischen Schock atmen die Betroffenen in tiefem Atemfrequenz-Muster.,0
Das bedeutet: Ein Mensch macht absichtlich etwas kaputt: Damit wichtige Sachen nicht mehr funktionieren.,1
Dabei könnten sich viele Menschen schwere Verwundungen zufügen oder ums Leben kommen.,0
"Der MDR berichtet über die jüngsten Ereignisse zu diesem Thema nicht nur in leichenter, sondern auch in anspruchsvoller Form: MDR SACHSEN - Das Sachsenradio | Regionalnachrichten aus dem Studio Leipzig | 16.",0
Bei der Drogen-Razzia hat die Polizei 5 Menschen fest-genommen .,1
Europäische Union und Drittstaaten,0
Die Wirkstoffe in verschiedenen Medikamenten können sich gegenseitig beeinflussen.,1
Sie erhalten eine medizinische Behandlung durch einen Fachmann.,0
Auslöser meiden .,1
Rund sieben Wochen nach ihrem Verschwinden wurde die Würgeschlange lebend im Keller des Nachbarhauses entdeckt.,0
Text: Holger Fröhlich „Nutzen kieferorthopädischer Behandlung muss endlich erforscht werden“ Wie gut hilft die Zahn·Spange?,1
"MDR DE Service - Barrierefreie Nachrichten - Neuer Bereich. Im Zentrum von Dessau soll eine Erweiterung des Impfstoffproduktionsspektrums realisiert werden, um den Bedarf an verfügbaren Immunseren zu decken. Stand: 03.",0
Muss man für ein Gespräch persönlich dorthin gelangen?,0
"Beispiel in Orten wie Kelkheim, Flörsheim, Hofheim oder Eschborn.",0
"Anna entgeht heute dem Ausflug, da ihr Kind geringere Betreuungsbedürftigkeit aufweist.",0
Die Radioiodtherapie wirkt oft sehr erfolgreich.,0
Denn er hat sich nicht an eine Regel gehalten.,1
Und Pass-Fotos machen lassen.,1
Man erhält stets: Sozialhilfe-Altersrente-Versorgung.,0
"Deshalb wird der Wirkstoff in Form von Tablettentabletten oder -zügen bereitgestellt, die zum Zerkleinern und Lutschen bestimmt sind.",0
"Die Frage wie man Multiple Sklerose erkennen kann, wird in dem von W&B/edeos erstellten Video behandelt.",0
"Dann sollten Sie anderen Schutz angedeihen lassen: Immer wenn möglich, verweilen Sie von sexuellen Beziehungen.",0
Der Arzt nennt den Kropf: Struma.,1
"Insgesamtgesetz für den Bildungssektor Sachsens vorsieht, dass die Errichtung von Gemeinschaftsschulen genehmigt wird.",0
Sie haben ein Recht auf einen Schul-Platz .,1
Muss ich persönlich zur Zulassungs-Stelle?,1
Dann meidet sie diese Sachen oder Situationen vielleicht.,1
Die Zeremonie zur Würdigung des zivilgesellschaftlichen Engagements von Menschen und Vereinen wurde aufgrund der Coronapandemie aufgeschoben.,0
"Baris Kul behauptet, dass er sich noch immer den Eindruck eines Rassismusalltags bewusst bleibt.",0
"Deshalb hat die Polizei dem Volk erläutert, dass sie an den Kundgebungen teilnehmen müssen.",0
Am Ende vom Jahr 2026 soll die neue Dschungel-Brücke fertig sein.,1
Hier die Übersetzung einiger Absätze der Erzählung „Gerächt“ von Thomas Mann.,1
Die Polizei entdeckte im Haus weitere Belege: eine spezielle Schusswaffe und eine Summe von 4000 Euro.,0
Die Deutsche Bahn präsentiert ihre Angebote und Informationen auch auf ihrer offiziellen Internetseite.,0
2025 13:57 Uhr 01:41 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK Mehr als 14 tausend Menschen sind mit-gelaufen.,1
Manchmal kann roter Stuhlgang aber auch ein Anzeichen für Blut sein: Haben Sie Blut im Stuhl?,1
Bei dem Unfall ist 1 Straßen-Bahn aus den Gleisen gesprungen.,1
Mit Kartoffeln und Samen aus der Sesamgattung besteht eine geringe Neigung zu Problemen.,0
Das bedeutet: Die Zahl der stadioninterne Delikte sinkt kontinuierlich.,0
"Wenn es um eine dringende medizinische Notlage handelt oder wenn jemand ertrinkt, verliert Blut oder in ähnlichen Fällen.",0
Das waren die Spiele der 64.,0
Manche sagen: Die Frauen aus Korea haben Porzellan·Haut.,1
Sind die betroffenen Gelenke manchmal angeschwollen?,1
"MDR.DE Service Barrierefreiheit Nachrichten in leichter Sprache Neuer Bereich Mittel-Deutschland In Deutschland treten vermehrt Sterblichkeitsfälle bei Kranichten auf, die an der Vogelgrippe erkrankt sind.",0
Und später hat Olaf Scholz seinen Amtseid im Bundestag geschworen.,1
Achtung: Alkohol kann die Wechselwirkung von Tilidin verstärken.,1
Sie müssen zum Beispiel bei einem Praxiswechsel nicht alles neu ausfüllen.,1
"Wir bitten Sie, einen von unseren unterstützten Browsern zu verwenden: Firefox, Microsoft Edge oder Google Chrome. Erste Hilfe: Blutungen richtig versorgen - Dieser Text informiert über das Thema Blutungen richtig versorgen in einer leicht verständlichen Weise.",0
Der Kehlkopf liegt zwischen dem Rachen und der Trachea.,0
Dabei erstatten die Fachberater*innen und Fachberätin eine Beratung mit unseren Sachexperten.,0
Sie können auch bei der Kassenärztlichen Vereinigung anrufen.,1
Das ist schon viele Jahre her.,1
Das bedeutet zum Beispiel: Einige Handelsbetriebe müssen die Impfpässe von den Kundinnen und Kunden überprüfen.,0
Ein medizinischer Mundschutz ist zum Beispiel: FFP2-Maske ohne Ventil Sie können auch eine FFP3-Maske oder eine FFP4-Maske tragen.,1
"Die Ausstellung wird unter dem Titel ""Agra"" präsentiert.",0
Diese Artikulationsstörung des Gelenkes kann zu Schmerzen und Funktionsbeeinträchtigungen führen.,0
"Über uns Beratung und Förderung Wohnen Freizeit und Kunst Treffpunkt ist unser Ort, an dem wir Überlegungen und Ideen in der Leichten Sprache präsentieren. Bald wird ein Text hier stehen, der uns in einem leicht verständlichen Stil auf unsere Aktivitäten und Ziele aufmerksam machen möchte.",0
Das Fachwort für Echten Baldrian ist: Valeriana officinalis.,1
Seit 2014 ist Anna wieder ein aktives Mitglied.,0
Oder Ihre Freunde sagen: Du trinkst zu viel Alkohol?,1
Es existieren auch pharmazeutisch zugelassene Schlafmittel.,0
Oder fragen Sie Ihren Arzt nach möglichen Wechselwirkungen.,1
Was sind die Ursachen von Brustkrebs?,1
Der PCR-Test muss innerhalb von drei Monaten durchgeführt worden sein.,0
Sie leben aber schon seit einiger Zeit im Bundes-Land Thüringen.,1
Auf dieser Seite finden Sie mehr Infos zur Tages-Pflege .,1
Über dieses Thema berichtet der MDR auch in schwerer Sprache: MDR SACHSEN - Das Sachsenradio | 22.,1
Starkes Schwitzen kann jedoch auch aufgrund von anderen Krankheiten oder Faktoren auftreten.,0
Sollen Sie die Antibabypille einnehmen?,0
Das bezeichnet man als: Plaque-Ruptur.,1
Das Gericht hat die Klage abgelehnt.,0
Jede Familie erhielt ein Heft mit Gutscheinen.,0
Das Fachwort für diese Auslöser ist: Trigger .,1
Dann sind sie meist gerötet und schwellen an.,1
Alle Wirkstoffe müssen innerhalb von acht bis zehn Tagen erneut angewendet werden.,0
Im Verhütungsstäbchen sind künstliche Geschlechtshormone.,1
Ryanair ist eine Budget-Frachtführerin.,0
Das ist ein Asthma -Medikament.,1
"Das Inhaltsverzeichnis zur Feststellung des Grades von Behinderung, zu Nachteilsausgleichen und zur Geltung des Behinderten-Ausweises enthält Links zu Informationen für Menschen mit Behinderungen, die Vergünstigungen erhalten können.",0
Am Donnerstag soll es einen neuen Prozess geben.,1
Das ist sehr schlecht.,1
Das Bild zeigt den Aufbau des Sprunggelenks von der Außenseite und von vorne.,1
2025 12:32 Uhr 02:38 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK Das Terrassen-Ufer ist eine große Straße in Dresden.,1
Denn das Geschlecht ist etwas sehr Persönliches.,1
Rachitis ist eine Erkrankung der Knochen.,1
Am Samstag findet ein Lauf durch die Altstadt statt.,0
Schauen Sie niemals ohne Sonnenbrille in die Sonne.,0
Bei einer akuten Mittelohr-Entzündung haben betroffene Personen starke Ohrenschmerzen.,1
Hier kann man diese Mitteilung auch in anspruchsvollerer Sprache durchlesen. Eine Polizistin aus Bitterfeld hat dem Halle-Attentäter im Gefängnis Briefe unter falschem Namen zugeschickt und seine Handlungen verständlich gemacht.,0
Dort hat sie verkündet: Der Freistaat Sachsen plant Fördermittel für ein neues Dokumentationszentrum zum Thema NSU zu bereitstellen.,0
"Kurzsichtigkeit ist eine Art von Sehstörung, die sich durch eine Schwäche der Sehfähigkeit auf kurze Distanz auszeichnet.",0
In der Geburts-Urkunde müssen die Namen von Ihren Eltern stehen.,1
(…) Ein Beamter ist ein Arbeiter für den Staat.,1
Deshalb ist die Komplikation einer Blutvergiftung sehr gefährlich.,0
Dann muss der Fersensporn oft auch nicht behandelt werden.,1
Einige Schuhe sind schon mehrere hundert Jahre alt.,1
Das bedeutet: Ein Gericht klärt dann die Vaterschaft.,1
Sie wurden dann in ein Kranken-Haus gebracht.,1
Der Arzt hat Ihnen ein Antibiotikum verschrieben?,1
Weil Sie viele Fehler im Verkehr gemacht haben.,1
Die Polizei kann sich dann die Video-Aufnahmen von den Kameras ansehen.,1
"Neuer Abschnitt - die Paralympics sind abgeschlossen, wir senden am Montag den 6. September auf MDR Fernsehen.",0
Der Antrag heißt in Alltags-Sprache : Antrag auf Prüfung des Anspruchs auf Förderung und Geld-Leistung für Kinder-Tages-Pflege Sie können den Antrag hier herunter laden.,1
Der Ausschlag verschwindet nach einer gewissen Zeitspanne.,0
"360 tausend Arbeiter in Sachsen bekommen mehr Geld, wegen dem höheren Mindest-Lohn.",1
So haben die Leber somit bedeutende Aufgaben innerhalb des Organismus.,0
Auflösungs-Vermerk heißt: Ihre Ehe wurde geschieden .,1
Deshalb erhöht sich der Baukostenausgleich aufgrund der Nähe zur Bibliothek.,0
Ein paar Stunden später wandern die Schmerzen in den rechten Unterbauch.,1
Wichtig: Die Sachen werden meistens 1 bis 2 Wochen nach Verlust bei uns abgegeben.,1
Die fünf B stehen für: 1.,1
Das Essen wurde von dem Köchen ausgesucht.,0
Die Partei hat Wahl-Plakate mit einem Text auf-gehängt.,1
Offene Brüche können durchaus einen sehr unansehnlichen Eindruck hervorbringen.,0
Nach der Beratung bekommen Sie den Antrag und ein Merk-Blatt .,1
Eine Schilddrüsenunterfunktion entspricht einer pathologischen Veränderung der Schilddrüse.,0
Zum Abholen müssen Sie sich dann erneut bei uns einfinden.,0
Sie hat die Auszeichnung für das Fußball-Team erhalten.,0
"Er hat gesagt: Es ist sehr wichtig, dass noch mehr Menschen gegen das Corona-Virus ge-impft werden.",1
Und Sie müssen den Antrag unterschreiben .,1
"Zum Beispiel, wenn das eigene Geld und das der Familie nicht zum Leben reichen.",1
"Und die Partei sagt: Wenn die Menschen nur wenig Mindest-Lohn bekommen, dann sind sie oft arm.",1
Menschen mit Asthma,0
Vielleicht könnten Sie das Arzneimittel substituieren.,0
"Sprechen Sie immer mit Ihrem Arzt, wenn Sie etwas Neues ausprobieren wollen.",1
Diese Bakterien können eine Lungenentzündung verursachen.,1
"Januar 2022, 14:08 Uhr Die Stadt Zwickau befindet sich im Landesgebiet Sachsen.",0
Das soll auch beim Einkaufen helfen.,1
Sie möchten wissen: Wo kann ich Verpackungen alten Arzneimittels ordnungsgemäß entsorgen?,0
"Er hat einst einer Führungsfigur der Nationalsozialisten vorgeschlagen: ""Bitte, unterlassen Sie diese Art von Unfug.""",0
"Sie müssen Nachweise dafür erbringen, dass dies ein Notfallfalls ist.",0
Deshalb können sie schneller brechen.,1
Zum Beispiel: Lohn von Ihrem Arbeit-Geber.,1
Dann müssen wir Sie leider enttäuschend feststellen: Das Lernen hat keinerlei Abschluss!,0
Sie bekommen Unterstützung beim Wohnen.,1
Und in den letzten Wochen ist der Zulauf in die Impfzentren kontinuierlich abgenommen.,0
Informationen zur Ausstellung Die Ausstellung dauert bis zum 2.,1
Dort können dann alle die Nachrichten lesen.,1
Zum Beispiel im Land-Kreis: Sächsische Schweiz-Osterzgebirge.,1
Lesen Sie daher immer den Beipackzettel.,0
"Das bedeutet, dass Sie können zum Arbeitsplatz gehen.",0
"Neuer Abschnitt Nachrichten-Audio in leichter Sprache MDR Fernsehen Dienstag, 7. September.",0
Und eine Aufenthalts-Genehmigung oder ein Visum benötigt man für den Zuwanderung zum Zwecke eines Aufenthaltes.,0
Durch das Loch im Zaun sind viele Tiere aus dem Wildtier-Gehege weg-gelaufen.,1
Sie können die Erkrankung an Alzheimer nicht sicher vorbeugen.,0
Eine Verletzung kann Gewebe im menschlichen Organismus schädigen.,0
Was ist Adipositas?,1
Die Entzündung kann akut sein.,1
Manchmal verstärkt Alkohol die Wirkung von Medikamenten.,1
Es gibt behindertengerechte Parkflächen.,0
Mehr Informationen über die Kehlkopf-Entzündung finden Sie hier .,1
"Aber obwohl sie krank sind, trinken sie dennoch fortgesetzt.",0
Der Deutsche Lehrer-Verband ausspricht sich ablehnend gegenüber den Demonstrationsaktionen während der Unterrichtsstunden. Stefan Düll ist der Vorsitzende des Deutschen Lehrer-Verbands.,0
Dafür haben wir ein Kontakt-Formular .,1
Sind Sie an einer vertiefenden Darstellung von Parodontitis interessiert?,0
Das verunsichert viele.,1
Wie wirkt Ingwer?,1
Das sind die Werke: • in Bitterfeld-Wolfen Das ist eine Stadt im Bundes-Land Sachsen-Anhalt.,1
Nach einer Operation praktizieren Betroffene in der Regel eine körperbezogene Rehabilitation.,0
Haben Sie den Kontakt zum Corona-Virus aufgenommen?,0
Und sie sind auffallend geometrisch geprägt.,0
Die Nasennebenhöhlen sind anatomische Hohlgegenden in den Kieferknochen.,0
Ausnahme: Menschen ohne Wohnsitz in Deutschland müssen immer persönlich zu uns kommen.,1
Die Schuhe sollten eine ordnungsgemäße Polsterung aufweisen.,0
Sie haben beispielsweise die jüdischen Gemeinden durch Zerstörung ihrer Synagogen attackiert.,0
Wir vollenden den Führerscheindatum in seiner gesamten Ausprägung.,0
Dann sollten Sie unverzüglich zum Augenarzt erster Instanz stoßen.,0
Deshalb kann die Haut an dieser Stelle Spannkraft aufbauen und Reiz empfinden.,0
"Zu diesen Anzeichen gehören unter anderem: Husten, Fieber, Müdigkeit, Atemnot, Muskelschmerzen oder Gelenkschmerzen. Einige Infizierte entwickeln durch das neue Corona-Virus eine Lungenentzündung.",0
Schmerzmittel können sekundäre Effekte hervorrufen.,0
"Der ursprüngliche Grund für die Zinssenkung durch die EZB war es, die Konjunktur und Kreditvergabe anzukurbeln.",1
Hier können Sie diese Nachricht auch in schwerer Sprache lesen Trotz Omikron kündigt Ministerpräsident Kretschmer weitgehende Öffnungen bei Kultur- und Freizeiteinrichtungen sowie im Skibetrieb an.,1
Alle Menschen müssen am Freitag aus dem Gebiet raus-gehen: Damit sie nicht verletzt werden können.,1
"Die Stadt Erfurt hat keine Absicht, Klage zu erheben.",0
